Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Horizon,,N/A,1981,N/A,Art,94,N/A,0,en
Images of Blacks in American Culture,Jessie Smith,Greenwood,1988-06-28,"The 10 essays here explore the images of blacks in historical contemporary American culture. Negative and stereotypical images of blacks have been deeply embedded in our art, music, literature, film, theater, and other forms of expression. On the other hand, as the preface states, black artists and others have also celebrated `images of strength, beauty, and achievement.' Reflecting the complexity of the relationship between the races, these two elements are often intertwined. This reference work explores these images, both positive and negative, and their historical development and impact on both black and American culture. . . . Its unique qualities are the discussions and sources for studying and understanding those artifacts as well as the provision of a historical perspective on the images. Reference Books Bulletin This comprehensive work enriches and extends the subject matter and the scope of the leading books on the topic, and provides a ready reference for information published in scattered sources. It interprets the use of black images in a variety of media, such as works of art, popular titles, and other sources, and identifies the artifacts, books, films, and other materials that have been collected privately or in libraries. The ten chapters also discuss pertinent literature on the wide range of themes that they cover, and include a selective list of additional references for further study and research. Also included are numerous illustrations that provide an interesting pictorial perspective on this controversial topic.",Art,418,N/A,0,en
House Beautiful,,N/A,1978,N/A,"Architecture, Domestic",1204,N/A,0,en
HSA Texana Auction Catalog #6003,Sandra Palomino,Heritage Capital Corporation,2008-05,N/A,Antiques & Collectibles,244,N/A,0,en
Bibliographic Guide to Art and Architecture,New York Public Library. Art and Architecture Division,N/A,1996,N/A,Architecture,520,N/A,0,en
Paper Collectibles,Robert D. Connolly,"Florence, Ala. : Books Americana",1979,N/A,Americana,312,N/A,0,en
The Journal of Economic Perspectives,,N/A,1999,"This journal attempts to fill a gap between the general-interest press and other academic economics journals. Its articles relate to active lines of economics research, economic analysis of public policy issues, state-of-the-art economic thinking, and directions for future research. It also aims to provide material for classroom use, and to address issues relating to the economics profession.",Economics,588,N/A,0,en
American Heritage Society's Americana,,N/A,1984,N/A,Americana,640,N/A,0,en
The Complete Book of Personal Finance,Boardroom Books (Firm),"New York, NY : Boardroom Classics",1987,N/A,Business & Economics,612,N/A,0,en
The Publishers Weekly,,N/A,1980,N/A,American literature,892,N/A,0,en
Time,,N/A,1978,N/A,,1294,N/A,0,en
Heritage Political & Americana Auction #685,,Heritage Capital Corporation,N/A,N/A,,200,N/A,0,en
"WALNECK'S CLASSIC CYCLE TRADER, SEPTEMBER 2002","Causey Enterprises, LLC","Causey Enterprises, LLC",N/A,N/A,,198,N/A,0,en
North American Indian Artifacts,Lar Hothem,"Gower Publishing Company, Limited",1994,"This Collector's identification and value guide is completely revised with 2,000 new photos and updated pricing. Fully illustrated, showing many pieces in full color.",Antiques & Collectibles,404,N/A,0,en
Collectible Mice,Albert Eschen,N/A,2003,"The author's eclectic collection of ivory, brass, porcelain, glass, diamond, gold, wood, and pewter objects is the basis for this identification and value guide to mouse collectibles. A compilation of thirty-five years of research and collecting, it is written for the novice as well as the seasoned collector. Dr. Eschen's collection includes items over 150 years old as well as newer ones and varies in prices ranging from $20 to over $3,500. Filled with how-to tips on beginning a mouse collection, identifying pieces according to style and marks, and displaying a collection. In addition to information about various materials and makers, this book is a must-have resource for anyone enamoured with this diminutive creature.",Antiques & Collectibles,164,N/A,0,en
Garfield Collectibles,Debra Braun,Schiffer Book for Collectors,1998,"Garfield*t cat memorabilia identified and shown in 397 color photos which capture this famous comic cat's humor. Created by artist Jim Davis in 1978, the Garfield*t comic strip has been translated into 12 languages and has inspired popular licensed toys and items shown here.",Technology & Engineering,0,N/A,0,en
Adams Businesses You Can Start Almanac,Adams Media,Simon and Schuster,2006-09-17,"500 businesses you can start! The time to start your own business is now! Whether you're a previously employed manager seeking new opportunities and greater job satisfaction, starting up a home-based business, re-entering the job market, or just looking to earn some extra cash on the side, this book helps you discover the business that's just right for you. This detailed reference provides more than 500 different business opportunities to choose from. Each entry features: A description of the business Start-up and hidden costs Potential earnings Qualifications and equipment needed Marketing and advertising tips for the best results In addition, this book contains critical advice on: Creating a business plan Survival strategies Legal considerations Long-term growth strategies No matter what your criteria—start-up costs, skill sets, professional and personal interests—the Adams Businesses You Can Start Almanac, 2nd Edition prepares you to take the most exciting step of your career—being your own boss!",Business & Economics,777,N/A,0,en
Care Bears Collectibles,Jan Lindenberger,Schiffer Book for Collectors,1997,A wonderful collection of Care Bears and their Care Bear Cousinsr has been gathered and iIlustrated with color photos showing the variety and their current market values. This provides a convenient guide as these creations show up in the collectibles marketplace.,Antiques & Collectibles,0,N/A,0,en
Smurf Collectibles,"Jan Lindenberger, Joel Martone",Schiffer Book for Collectors,1997,"The Smurf character collectibles shown here include books, movies, figurines, toys, games, puzzles, clothing, paper products and many other items bearing the Smurf images. They are fun to own.",Antiques & Collectibles,0,N/A,0,en
Private Collectors of Islamic Art in Late Nineteenth-Century London,Isabelle Gadoin,Routledge,2021-09-09,"This book examines British collectors of so-called Persian art (a broad umbrella term then covering a large portion of Islamic art) in the late 19th century, including ceramics, metalwork, carpets, textiles and woodwork. Based on a foundational event, the very first exhibition of “Persian and Arab Art” held by a London Gentlemen’s Club in 1885, this book follows one generation of men, retracing the subtle shades of difference among “amateurs,” “connoisseurs,” “experts” and “collectors,” and exploring all the mechanisms of the construction of a collective fascination for the Orient. Isabelle Gadoin uncovers some of the first “scientific” analyses of Islamic objects and of the first private notebooks or exhibition catalogues, to provide an in-depth study of the way Westerners talked about Islamic objects and began to define what would become Islamic art history. All the while, Gadoin unravels the skein of Western prejudice, Romantic fancy, sincere admiration and ruthless appropriation, in art collecting, to write a new chapter of Orientalist history. The book will be of interest to scholars working in art history, history of collecting, colonialism and postcolonialism, and Orientalism.",Art,244,N/A,0,en
