Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Computer Knowledge for SBI/ IBPS Clerk/ PO/ RRB/ RBI/ SSC/ Railways/ Insurance Exams 2nd Edition,Disha Experts,Disha Publications,2017-01-16,"The thoroughly Revised & Updated 2nd Edition of the book 'Computer Knowledge for SBI/ IBPS Clerk/ PO/ RRB/ RBI/ SSC/ Insurance Exams' has been written to provide a computer flare and aptitude to all the aspirants of Competitive exams. This edition is empowered with Infographics and Charts for better retention and learning. The book has been divided into 15 broad units. The first 11 units deal with all the fundamental concepts involved in Computers. The next 4 units provides the most commonly used Abbreviations, Glossary, Technologies & Terms used in banking and current information & developments in the IT field. These units will help in understanding the fundamentals and the current developments in the Computer domain. Each Unit covers Quick Concept Review which has important terms in the form of small definitions. This is followed by 2 level of exercises PAST Exercise and Practice Exercise. The Past Exercise covers questions from various competitive exams from the past years at the end of each chapter followed by practice exercise. In all the book includes around 1350+ MCQ questions in the book.",Study Aids,261,5,2,en
Monthly Catalog of United States Government Publications,,N/A,1988,N/A,Government publications,1302,N/A,0,en
Telangana High Court Exam PDF-Computer Operator Exam PDF eBook,"Chandresh Agrawal, nandini books",Chandresh Agrawal,2024-07-04,SGN.The Telangana High Court Computer Operator Exam PDF eBook Covers Computer Fundamentals Objective Questions Asked In Various Competitive Exams With Answers.,Computers,91,N/A,0,en
PNRD-Assam Exam-Computer Proficiency Section Common For All,"Chandresh Agrawal, nandini books",Chandresh Agrawal,2022-07-09,SGN.The Ebook PNRD-Assam Exam-Computer Proficiency Section Common For All Covers Computer Proficiency Objective Questions From Various Competitive Exams With Answers.,Study Aids,91,N/A,0,en
Maharashtra BBA-BCA-CET Computer Basics Subject eBook,"Chandresh Agrawal, Nandini Books",Chandresh Agrawal,2024-04-14,SGN. The Maharashtra BBA-BCA-CET Computer Basics Subject eBook Covers Objective Questions With Answers.,Study Aids,91,N/A,0,en
UKSSSC Exam PDF-Uttarakhand Graduate Level Exam-Computer Awareness & Computer Fundamentals Subject Only PDF eBook,"Chandresh Agrawal, Nandini Books",Chandresh Agrawal,2023-10-20,SGN. The UKSSSC Exam PDF-Uttarakhand Graduate Level Exam-Computer Awareness & Computer Fundamentals Subject Only PDF eBook Covers Objective Questions With Answers.,Study Aids,91,N/A,0,en
Patna High Court Exam PDF- Assistant (Group B) Exam-Computer Awareness & Computer Fundamentals PDF eBook,"Chandresh Agrawal, nandini books",Chandresh Agrawal,2024-07-04,SGN.The Patna High court Assistant (Group B) Exam-Computer Awareness & Computer Fundamentals PDF eBook Covers Objective Questions Asked In Various Exams With Answers.,Computers,91,N/A,0,en
OJEE PDF Odisha JEE For MCA Entrance-Computer Awareness eBook,"Chandresh Agrawal, nandini books",Chandresh Agrawal,2024-07-19,SGN.The OJEE PDF Odisha JEE For MCA Entrance-Computer Awareness eBook Covers Objective Questions Asked In Various Competitive Exams With Answers.,Study Aids,91,N/A,0,en
Chandresh Agrawal's Maharashtra MCA CET: Computer Fundamentals Section PDF eBook,"Dr Chandresh Agrawal, nandini books",Chandresh Agrawal,2024-06-21,SGN. The Book Chandresh Agrawal's Maharashtra MCA CET: Computer Fundamentals Section Covers Objective Questions On Computer Fundamentals Section Answers For All Questions,Study Aids,91,N/A,0,en
RSMSSB Exam PDF-Rajasthan Informatics Assistant Exam: Computer Awareness Fundamentals PDF eBook,"Chandresh Agrawal, nandini books",Chandresh Agrawal,2024-07-03,SGN.The RSMSSB-Rajasthan Informatics Assistant Exam: Computer Awareness Fundamentals PDF eBook Covers Objective Questions From Various Competitive Exams With Answers.,Computers,91,N/A,0,en
LBS Kerala SET PDF-Paper-I Computer Awareness Subject Only PDF eBook,"Chandresh Agrawal, nandini books",Chandresh Agrawal,2023-04-03,SGN.The LBS Kerala SET PDF-Paper-I Computer Awareness Subject Only PDF eBook Covers Objective Questions Asked In Various Competitive Exams With Answers.,Study Aids,91,N/A,0,en
PSSSB Patwari Exam PDF-Punjab Patwari Exam Computer Awareness Subject Only PDF eBook,"Chandresh Agrawal, nandini books",Chandresh Agrawal,2024-07-03,SGN.The PSSSB-Punjab Patwari Exam Computer Awareness Subject Only PDF eBook Covers Objective Questions From Various competitive Exams With Answers.,Study Aids,91,N/A,0,en
OSSC Exam PDF-Odisha TGT Preliminary Exam Computer-Internet Awareness Subject PDF eBook,"Chandresh Agrawal, nandini books",Chandresh Agrawal,2024-07-03,SGN.The OSSC-Odisha TGT Preliminary Exam Computer-Internet Awareness Subject PDF eBook Covers Objective Questions Asked In Various Exams With Answers.,Study Aids,91,N/A,0,en
NIMCET-PDF NIT MCA Common Entrance Test PDF eBook Computer Awareness Subject Only,"Chandresh Agrawal, nandini books",Chandresh Agrawal,2024-07-19,SGN.The NIMCET-NIT MCA Common Entrance Test PDF eBook Computer Awareness Subject Only Covers Objective Questions Asked In Various Exams With Answers.,Study Aids,91,N/A,0,en
JGGLCCE PDF-Jharkhand General Graduate Level Combined Competitive Exam-Computer Awareness Subject PDF eBook,"Chandresh Agrawal, nandini books",Chandresh Agrawal,2023-06-12,SGN.The JGGLCCE PDF-Jharkhand General Graduate Level Combined Competitive Exam-Computer Awareness Subject PDF eBook Covers Objective Questions With Answers.,Study Aids,91,N/A,0,en
MPESB-Group-2 (Sub Group-4) MP Patwari Exam Computer Awareness Subject PDF eBook,"Chandresh Agrawal, nandini books",Chandresh Agrawal,2023-08-20,SGN.The MPESB-Group-2 (Sub Group-4) MP Patwari Exam Computer Awareness Subject PDF eBook Covers Objective Questions Asked In Various Similar Exams.,Study Aids,91,N/A,0,en
Library of Congress Subject Headings,Library of Congress,N/A,2002,N/A,"Subject headings, Library of Congress",1656,N/A,0,en
Library of Congress Subject Headings,Library of Congress. Cataloging Policy and Support Office,N/A,1993,N/A,"Subject headings, Library of Congress",1348,5,1,en
On Computing,Paul S. Rosenbloom,MIT Press,2012-11-09,"A proposal that computing is not merely a form of engineering but a scientific domain on a par with the physical, life, and social sciences. Computing is not simply about hardware or software, or calculation or applications. Computing, writes Paul Rosenbloom, is an exciting and diverse, yet remarkably coherent, scientific enterprise that is highly multidisciplinary yet maintains a unique core of its own. In On Computing, Rosenbloom proposes that computing is a great scientific domain on a par with the physical, life, and social sciences. Rosenbloom introduces a relational approach for understanding computing, conceptualizing it in terms of forms of interaction and implementation, to reveal the hidden structures and connections among its disciplines. He argues for the continuing vitality of computing, surveying the leading edge in computing's combination with other domains, from biocomputing and brain-computer interfaces to crowdsourcing and virtual humans to robots and the intermingling of the real and the virtual. He explores forms of higher order coherence, or macrostructures, over complex computing topics and organizations. Finally, he examines the very notion of a great scientific domain in philosophical terms, honing his argument that computing should be considered the fourth great scientific domain. With On Computing, Rosenbloom, a key architect of the founding of University of Southern California's Institute for Creative Technologies and former Deputy Director of USC's Information Sciences Institute, offers a broader perspective on what computing is and what it can become.",Computers,333,N/A,0,en
114 Topic-wise Reasoning & Computer Aptitude Previous Year Question Bank for IBPS/ SBI/ RRB/ RBI Bank Clerk/ PO Prelim & Main Exams (2010 - 2024) 8th Edition | 100% Solved PYQs,Disha Experts,Disha Publications,N/A,"The thoroughly revised & updated 8th edition of 114 Reasoning & Computer Aptitude Topic-wise Previous Year Solved Papers for IBPS/ SBI Bank PO/ Clerk Prelim & Main Exams (2010 - 23) consists of past solved papers for Prelim and Main Exams of Banks - IBPS PO, IBPS Clerk, SBI PO, SBI Clerk, IBPS RRB PO, IBPS RRB Office Assistant, RBI Assistant and IBPS & SBI Specialist Officer from 2010 to 2024. # The coverage of the papers has been kept RECENT (2010 to 2024) as they actually reflect the changed pattern of the Banking exams. Thus the papers prior to 2010 have not been included in the book. # In all there are 114 Question Papers having 5300+ Questions from 2010 to 2024 which have been divided into 23 Topics with detailed solutions. # Practicing these questions, aspirants will come to know about the pattern and toughness of the questions asked in the bank examinations. # In the end, this book will make the aspirants competent enough to crack the these Entrance Examination with good score. # The strength of the book lies in the originality of its question papers and Errorless Solutions. # The solution of each and every question is provided in detail (step-by-step) so as to provide 100% concept clarity to the students.",,638,N/A,0,en
