Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
"Nineteenth Century Readers' Guide to Periodical Literature, 1890-1899","Helen Grant Cushing, Adah Vivian Morris",N/A,1944,N/A,Periodicals,744,N/A,0,en
A Frog in the Fjord,Lorelou Desjardins,N/A,2021-07-17,"An insightful and humorous account of the author's first year in Norway as a foreigner. From Easter to summer holidays and Christmas, it dives deeply into Norwegian culture, language and people.",,304,N/A,0,en
Sale,"Anderson Galleries, Inc",N/A,1903,N/A,Art,1406,N/A,0,en
"Visions and Images, American Photographers on Photography","Barbaralee Diamonstein-Spielvogel, Harry M. Callahan",N/A,1981,"""This book is a valuable record of conversations with fifteen celebrated and distinguished photographers representing the spectrum of ""schools"", movements, and styles currently in the medium. The interviews establish a vivid and intimate portrait of each subject, focusing on the history of the artist's career, the relationship between his vocational photography, and his personal imagery, the genesis of particular works, and specific technical processes, and are invaluable to an understanding of American photography today.""--Page 4 de la couverture.",Photography,196,N/A,0,en
Hidden Talents,David Lubar,Macmillan,2007-02-06,"American Library Association ""Best Books for Young Adults"" American Library Association ""Quick Picks for Young Adults"" Martin Anderson and his friends don't like being called losers. But they've been called that for so long even they start to believe it. Until Martin makes an incredible discovery: each of his friends has a special hidden talent. Edgeview Alternative School was supposed to be end of the road. But for Martin and his friends, it just might be a new beginning. At the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied.",Young Adult Fiction,228,5,1,en
The Princess Beard,"Kevin Hearne, Delilah S. Dawson",Del Rey,2019-10-08,"This princess can shave herself! The hilarious bestselling authors of Kill the Farm Boy and No Country for Old Gnomes are back with a new adventure in the irreverent world of Pell. Once upon a time, a princess slept in a magical tower cloaked in thorns and roses. When she woke, she found no Prince Charming, only a surfeit of hair and grotesquely long fingernails—which was, honestly, better than some creep who acted without consent. She cut off her long braids and used them to escape. But she kept the beard because it made a great disguise. This is not a story about finding true love’s kiss—it's a story about finding yourself. On a pirate ship. Where you belong. But these are no ordinary pirates aboard The Puffy Peach, serving under Filthy Lucre, the one-eyed parrot pirate captain. First there’s Vic, a swole and misogynistic centaur on a mission to expunge himself of the magic that causes him to conjure tea and dainty cupcakes in response to stress. Then there’s Tempest, who’s determined to become the first dryad lawyer—preferably before she takes her ultimate form as a man-eating tree. They’re joined by Alobartalus, an awkward and unelfly elf who longs to meet his hero, the Sn’archivist who is said to take dictation directly from the gods of Pell. Throw in some mystery meat and a dastardly capitalist plot, and you’ve got one Pell of an adventure on the high seas! In this new escapade set in the magical land of Pell, Delilah S. Dawson and Kevin Hearne lovingly skewer the tropes of fairy tales and create a new kind of fantasy: generous, gently humorous, and inclusive. There might also be otters.",Fiction,379,N/A,0,en
Maeve in America,Maeve Higgins,Penguin,2018-08-07,"“If Tina Fey and David Sedaris had a daughter, she would be Maeve Higgins.” —Glamour A startlingly hilarious essay collection about one woman’s messy path to finding her footing in New York City, from breakout comedy star and podcaster Maeve Higgins Maeve Higgins was a bestselling author and comedian in her native Ireland when, at the grand old age of thirty-one, she left the only home she’d ever known in search of something more and found herself in New York City. Together, the essays in Maeve in America create a smart, funny, and revealing portrait of a woman who aims for the stars but sometimes hits the ceiling and the inimitable city that helped make her who she is. Here are stories of not being able to afford a dress for the ball, of learning to live with yourself while you’re still figuring out how to love yourself, of the true significance of realizing what sort of shelter dog you would be. Self-aware and laugh-out-loud funny, this collection is also a fearless exploration of the awkward questions in life, such as: Is clapping too loudly at a gig a good enough reason to break up with somebody? Is it ever really possible to leave home? “Maeve Higgins is hilarious, poignant, conversational, and my favorite Irish import since U2. You’re in for a treat.” —Phoebe Robinson",Humor,258,N/A,0,en
Social Sciences & Humanities Index,,N/A,1969,N/A,Periodicals,560,N/A,0,en
Saturday Review,,N/A,1960,N/A,Literature,844,N/A,0,en
Acquired of the Angels,Paul William Schmidt,N/A,1998,"Acquired of the Angels documents the two most prominent guitar makers of the 20th century, John D'Angelico and James L. D'Aquisto. This book explores the lives, stories, and craftsmanship behind these American cultural icons. The expanded second edition offers greater insight and information.",Biography & Autobiography,244,N/A,0,en
Stedman's Neurosurgery Words,Thomas Lathrop Stedman,N/A,1993,N/A,Medical,388,N/A,0,en
Report,,N/A,1884,N/A,,154,N/A,0,en
Catalog of Reprints in Series,Robert Merritt Orton,N/A,1943,N/A,Editions,312,N/A,0,en
The Teaching of Psychology,"Wilbert James McKeachie, Charles L. Brewer",Taylor & Francis,2002,"The book's goal is to provide coverage & analysis of the basic philosophies, current trends, and basic mechanics related to effective teaching in psych. It will be centered around the work of Wilbert McKeachie and Charles Brewer.",Psychology,544,N/A,0,en
Courageous Aging,Ken Druck,Morgan James Publishing,2017-06-16,"“An inspirational guide for aging with confidence packed with insight and wisdom for living life to its fullest. A must read” (John Gray, author of Men are from Mars, Women are from Venus). When it comes to getting older, there are so many destructive and limiting myths, biases, stereotypes, and misconceptions. In this book, Dr. Ken Druck, drawing on both his personal and professional experience, shows how people can make peace with—and find joy in—every stage of life. It offers a refreshingly realistic view of the aging process, touching upon its physical and psychological challenges, its aches and pains and feelings of vulnerability—as well as the new peace, freedom, and confidence it can give birth to. This practical and inspirational approach speaks to anyone who wants to redefine what it means to age and embrace the transition into a new chapter in life, filled with potential.",Self-Help,147,5,1,en
Journal of Chemical Engineering of Japan,,N/A,2002,"Includes abstracts of Kagaku kōgaku, v. 31-",Chemical engineering,624,N/A,0,en
The Yale Shakespeare,"William Shakespeare, Yale University. Department of English",N/A,1993,The complete works of William Shakespeare.,English drama,1546,N/A,0,en
Complete Works,Robert Burns,N/A,1909,N/A,,456,N/A,0,en
The works of Robert Burns,Robert Burns,N/A,1893,N/A,,472,N/A,0,en
Inside Comedy,David Steinberg,University Press of Kentucky,2023-06-06,"David Steinberg's name has been synonymous with comedy for decades. The Canadian-born comedian, producer, writer, director, and author has been called ""a comic institution himself"" by the New York Times. He appeared on The Tonight Show Starring Johnny Carson 140 times (second only to Bob Hope), and directed episodes of popular television sitcoms, including Curb Your Enthusiasm, Seinfeld, Friends, Mad About You, The Golden Girls, and Designing Women. From 2012–2015, Steinberg hosted the comedy documentary series Inside Comedy, which featured such comedy greats as Billy Crystal, Chris Rock, and Gary Shandling. In this entertaining history of comedy, Steinberg shares insightful memories of his journey through his career and takes the reader behind the curtain of the comedy scene of the last half-century. Steinberg shares amusing and often hilarious stories and anecdotes from some of the most legendary comedians in the industry—from Groucho Marx, Carol Burnett, Mel Brooks, and Richard Pryor to Lily Tomlin, Robin Williams, Jerry Seinfeld, Julia Louis-Dreyfus, and Tina Fey. Inside Comedy presents in-depth portraits of some of the most talented and revered comedians in the world of comedy today.",Performing Arts,380,N/A,0,en
The Southern Literary Messenger,,N/A,1965,N/A,American literature,784,N/A,0,en
Linguistic Aspects of Verbal Humor in Stand-up Comedy,Jeannine Schwarz,N/A,2010,N/A,Comedy,449,N/A,0,en
William Styron,James L. W. West,Hall Reference Books,1977,N/A,Literary Criticism,308,N/A,0,en
101 Activities for Creating Effective Technology Staff Development Programs,"Gerald D. Bailey, Gwen Lee Cozine Bailey",N/A,1994,N/A,Education,168,N/A,0,en
The Renaissance and the Scientific Revolution,Brian Scott Baigrie,Charles Scribner's Sons,2001,"This series was specially written and designed for students to support science, history and social studies research in Grades 7-10. Each volume contains about 90 profiles of scientists throughout history and from all parts of the world. Sidebar stories, timelines, illustrations, and marginal definitions illuminate the text and each volume concludes with a comprehensive index. This continuing series will introduce two volumes each year covering scientists, events and issues.",Juvenile Nonfiction,232,N/A,0,en
Year; a Permanent Record of All the Year's Outstanding News Events in Pictures and Words,,N/A,N/A,N/A,History,312,N/A,0,en
Weird Parenting Wins,Hillary Frank,Penguin,2019-01-15,"Unconventional--yet effective--parenting strategies, carefully curated by the creator of the popular podcast The Longest Shortest Time Some of the best parenting advice that Hillary Frank ever received did not come from parenting experts, but from friends and podcast listeners who acted on a whim, often in moments of desperation. These ""weird parenting wins"" were born of moments when the expert advice wasn't working, and instead of freaking out, these parents had a stroke of genius. For example, there's the dad who pig-snorted in his baby's ear to get her to stop crying, and the mom who made a ""flat daddy"" out of cardboard and sat it at the dinner table when her kids were missing their deployed military father. Every parent and kid is unique, and as we get to know our kids, we can figure out what makes them tick. Because this is an ongoing process, Weird Parenting Wins covers children of all ages, ranging in topics from ""The Art of Getting Your Kid to Act Like a Person"" (on hygiene, potty training, and manners) to ""The Art of Getting Your Kid to Tell You Things"" (because eventually, they're going to be tight-lipped). You may find that someone else's weird parenting win works for you, or you might be inspired to try something new the next time you're stuck in a parenting rut. Or maybe you'll just get a good laugh out of the mom who got her kid to try beets because...it might turn her poop pink.",Family & Relationships,258,N/A,0,en
