Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Coasting the Mountains,"Barnes, Judy",Pelican Publishing,N/A,"This lighthearted, personal guide to all the attractions of Western North Carolina include local crafts, recipes, waterfalls, parks, camps and best hiking and biking spots. 1 map. 128 illustrations.",Asheville Region (N.C.),276,N/A,0,en
International Art & Antiques Yearbook,,N/A,1979,N/A,Art,892,N/A,0,en
Consigned to Death,Jane K. Cleland,Minotaur Books,2007-04-01,"Josie Prescott's friends thought she was nuts when she left her high-paying New York auction house job and her boyfriend to live on the rugged and beautiful New Hampshire coast. Truth is, Josie wondered a little herself—never mind that her peripheral involvement in a well-publicized price-fixing scandal made the possibility of a new start incredibly enticing. Things are looking better, though, now that she's got her own auction business up and running and has made something of a success of her new life. That is, until she gets mixed up in murder, and the supremely eligible but emotionally distant local police chief seems to think she's the prime suspect. Josie has suddenly got a lot to lose and no desire to leave her new life—or the possibility of a little romance—behind. So she sets her mind on identifying the killer and making the best out of her unfortunate circumstances. After all, Josie is grateful for her second chance in life and knows a third is just too much to ask...especially with a vicious killer on the loose. Consigned to Death is the first novel in Jake K. Cleland's delightful series of mystery and antiques on the New Hampshire coast.",Fiction,310,N/A,0,en
Archaeological Chemistry,Martin Levey,University of Pennsylvania Press,2016-11-11,"Papers in English, French, and German. Sponsored by the Division of History of Chemistry of the American Chemical Society. Includes bibliographical references. This collection of studies in archeological chemistry is the most important ever devoted to this field. In these pages its difficult experimental problems are treated by an impressive group of experts from all over the globe. Nearly all archeological chemistry's investigative methods are described: infrared spectra, emission spectroscopy, chemical analysis, X-ray fluorescent spectroscopy, petrographic examination, probing by electronic sound and micrography, C 14 dating, and others. These papers were first presented at the Third Symposium on Archeological Chemistry in September 1962 under the auspices of the American Chemical Society. The symposium was to bring together the knowledge and techniques so that more and better investigation might be encouraged and receive the proper recognition. The studies in this book possess not only great qualitative interest in their own areas but have a collective value in their portrayal of the state of affairs in the chemistry of ancient artifacts.",Social Science,368,N/A,0,en
The Assessment of Child and Adolescent Personality,Howard M. Knoff,Guilford Press,2002-12-31,"Now available in paper for the first time, this volume brings together leading contributors to provide a comprehensive review of theory, research, and practice in child and adolescent personality assessment. Organized for easy reference, the book is divided into four parts. Part I summarizes basic theories, issues, and concepts, setting forth a framework for assessment as a hypothesis- generating, problem-solving process. Part II describes and evaluates a wide range of relevant approaches, tests, and techniques, marshaling the available data and reviewing administration procedures, scoring, and interpretation. In Part III, the process by which personality assessment is translated into effective intervention strategies and programs for children is examined in depth. A summary of major perspectives and recommended practices is presented in Part IV, which also considers future needs and directions for the field.",Psychology,712,4,1,en
"Antiques and Collectibles Price Guide, 1998",Kyle Husfloen,Antique Trader,1997-09,"Compiled from the highly regarded ""Antique Trader Weekly"", this comprehensive volume covers every major category of collecting, from rare pottery and mid-sixteenth furniture to space collectibles and Disney memorabilia--all in an easy-to-read, A to Z format. 1,500 photos.",Antiques & Collectibles,916,N/A,0,en
Preliminary Guide to Export Opportunities to Japan,"United States. Congress. Senate. Committee on Banking, Housing, and Urban Affairs",N/A,1978,N/A,Foreign trade promotion,164,N/A,0,en
Financial Valuation Workbook,James R. Hitchner,John Wiley & Sons,2024-12-05,"A complete toolkit for financial valuators to help keep their engagements on-track and on-time In the newly revised fifth edition of Financial Valuation Workbook: Step-by-Step Exercises and Tests to Help You Master Financial Valuation, veteran valuation expert James R. Hitchner delivers a comprehensive collection of checklists, reports, information request templates, and other tools designed to assist valuation practitioners in the organization of their engagements. In the book, you'll find intuitively organized materials that cut the learning curve for newly minted valuation professionals in half. The tools contained within follow the standard valuation engagement format and track the intricacies of the typical valuation assignment. Over 300 exercises—organized by major subject—are included to assist with the learning process. You'll also find: Updated sections on S-corps, discounts for lack of marketability, and cost of capital resources and applications Report writing aids, discussions of individual vs. corporate tax rates, and guides for engaging in depositions and trials as an expert witness Materials designed to assist with the difference between capitalized cash flow and discounted cash flow methods Perfect for business valuation analysts and expert witnesses, Certified Public Accountants, and appraisers, the Financial Valuation Workbook will also be an indispensable resource for attorneys working with financial valuation experts as they aim to keep their engagements on-track, on-time, and on-budget.",Business & Economics,469,N/A,0,en
"I-210 Connector Construction, I-10 to I-65, Mobile County",,N/A,1984,N/A,,654,N/A,0,en
English Plays ...,,N/A,1787,N/A,English drama,544,N/A,0,en
The Pirate Story Megapack,"Robert E. Howard, R.M. Ballantyne",Wildside Press LLC,2014-05-07,"Pirates! Here are tales of the seven seas (and beyond) by some of the greats of nautical fiction. From classics like ""Treasure Island"" and ""The Ghost Pirates, to pulp tales by Robert E. Howard and J. Allan Dunn to modern swashbucklers set in fantasy worlds, ""The Pirate Story Megapack"" is a thrill-a-minute compilation of more than 3,100 pages of great pirate tales, both historical and set in fantasy world. And not all pirates sail the seas... Included are: THE GOLDEN DOLPHIN, by J. Allan Dunn A SET OF ROGUES, by Frank Barrett THE OFFSHORE PIRATE, by F. Scott Fitzgerald A BRUSH WITH THE CHINESE, by G.A. Henty THE MERCHANTMAN AND THE PIRATE, by Charles Reade THE TREASURE OF THE SEAS, by James De Mille THE PIRATE WOMAN, by Captain Dingle THE MAROONER, by J. Allan Dunn TREASURE ISLAND, by Robert Louis Stevenson OUR PIRATE HOARD, by Thomas A. Janvier THE PIRATE, by Frederick Marryat THE ROVER’S SECRET, by Harry Collingwood THE MADMAN AND THE PIRATE, by R.M. Ballantyne WOLVES OF THE SEA, by Randall Parrish THE IRON PIRATE, by Max Pemberton FORCED LUCK, by J. Allan Dunn THE PIRATE SHARK, by Elliott Whitney THE FROZEN PIRATE, by W. Clark Russell THE PIRATE ISLAND, by Harry Collingwood THE GHOST OF CAPTAIN BRAND, by Howard Pyle BLACK VULMEA’S VENGEANCE, by Robert E. Howard THE GHOST PIRATES, by William Hope Hodgson THE PIRATES OF CALUUR, by John Gregory Betancourt THE BROTHERS LAMMIAT, by John Gregory Betancourt SEA-CHILD, by Cynthia Ward And if you enjoy this volume, don't forget to search your favorite ebook store for ""Wildside Press Megapack"" to see all the other entries in this great series, covering science fiction, fantasy, horror, mysteries, westerns, classics -- and much, much more!",Fiction,3179,N/A,0,en
