Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Traumatic Brain Injury,Mark J. Ashley,CRC Press,2016-04-19,"Since the bestselling second edition was published almost a decade ago, the field of brain injury treatment has undergone tremendous change, largely impacting access to treatment. But, while the healthcare marketplace has evolved, the needs of brain injury victims remain the same. With updated and expanded clinical coverage, Traumatic Brain Injury: Rehabilitation, Treatment, and Case Management, Third Edition delineates a broad spectrum of advanced theoretical clinical constructs and detailed diagnostic and treatment interventions for traumatic brain injury. Details Specific Diagnostic and Treatment Approaches for Nearly All Aspects of Dysfunction Observed Following Brain Injury With contributions from more than 50 authorities in both academia and industry, this highly respected text stands apart as a clinical guide to rehabilitative treatment of persons with traumatic brain injury following the acute phase of treatment. It provides a concise source of information about the scientific and therapeutic realms involved in the rehabilitation of a person with traumatic brain injury, specifically as they relate to persistent deficits. The book also details long-term consequences of brain injury and effective approaches to vocational rehabilitation and case management. Widening coverage from the previous edition, this book includes details on: Metabolic and bioenergetic factors in brain injury Neuroendocrine dysfunction following brain injury Blast injury Ethical issues in treatment of brain injury Neuropharmacological and neuropsychological interventions following brain injury Interventions for the minimally conscious patient Dietary and exercise considerations after brain injury Traumatic Brain Injury: Rehabilitation, Treatment, and Case Management, Third Edition is a complete source of pharmacological, anatomical, and physiological information for basic therapeutic rationales that are often not well understood in the field. It is an ideal reference for both new and experienced clinicians.",Medical,1082,N/A,0,en
Outdoor Recreation,"Hilmi Ibrahim, Kathleen A. Cordes",Sagamore Publishing,2008,"This book looks at outdoor pursuits as a sub-phenomenon of the larger recreation and leisure phenomenon, but with an added touch of the natural element, with its psychological influence and social significance. Part One provides two views of nature -- original inhabitants and newcomers. Part Two provides the reader with a description of the resources available to the outdoor adventurer -- federal, state, local, and private. Part Three examines the policies, procedures, and problems associated with outdoor recreation. Students will gain a broad appreciation enabling them to understand outdoor recreation from both the user and manager's viewpoints.",Sports & Recreation,508,N/A,0,en
The Club Woman's Magazine,,N/A,1925,N/A,Cincinnati (Ohio),280,N/A,0,en
Forest Tourism and Recreation,"Xavier Font, John Tribe",CABI,2000-01-01,"Annotation. The demand for ecotourism and outdoor recreation is increasing, and the pressures on land use are becoming more obvious. A large part of the experience of ecotourism and recreational landscape depends on the maintenance of forested land. Effective management of tourism and recreation in forests can provide extra income to help offset the costs of sustainable timber production and encourage biodiversity conservation.This multi-author book considers the compatibility between tourism, forestry and conservation, the management of natural resources and the involvement of stakeholders and the community. Issues are presented through case studies from a range of countries and topics covered include National Parks, peri-urban forestry and wilderness management, as well as practitioner-oriented contributions.",Travel,308,N/A,0,en
"How to Watch Television, Second Edition","Ethan Thompson, Jason Mittell",NYU Press,2020-03-31,"A new edition that brings the ways we watch and think about television up to the present We all have opinions about the television shows we watch, but television criticism is about much more than simply evaluating the merits of a particular show and deeming it “good” or “bad.” Rather, criticism uses the close examination of a television program to explore that program’s cultural significance, creative strategies, and its place in a broader social context. How to Watch Television, Second Edition brings together forty original essays—more than half of which are new to this edition—from today’s leading scholars on television culture, who write about the programs they care (and think) the most about. Each essay focuses on a single television show, demonstrating one way to read the program and, through it, our media culture. From fashioning blackness in Empire to representation in Orange is the New Black and from the role of the reboot in Gilmore Girls to the function of changing political atmospheres in Roseanne, these essays model how to practice media criticism in accessible language, providing critical insights through analysis—suggesting a way of looking at TV that students and interested viewers might emulate. The contributors discuss a wide range of television programs past and present, covering many formats and genres, spanning fiction and non-fiction, broadcast, streaming, and cable. Addressing shows from TV’s earliest days to contemporary online transformations of the medium, How to Watch Television, Second Edition is designed to engender classroom discussion among television critics of all backgrounds. To access additional essays from the first edition, visit the ""links"" tab at nyupress.org/9781479898817/how-to-watch-television-second-edition/.",Performing Arts,416,N/A,0,en
"RPA, the Nation's Renewable Resources",United States. Forest Service,N/A,1976,N/A,Forest management,364,N/A,0,en
Australian National Bibliography: 1992,National Library of Australia,National Library Australia,1988,N/A,Australia,1976,N/A,0,en
Vocational Education Bulletin,United States. Office of Education. Vocational division,N/A,1922,N/A,Vocational education,1452,N/A,0,en
County Parks and Recreation,National Association of Counties Research Foundation,N/A,1964,N/A,Outdoor recreation,356,N/A,0,en
Literature as Recreation in the Later Middle Ages,Glending Olson,Cornell University Press,2019-05-15,"This book studies attitudes toward secular literature during the later Middle Ages. Exploring two related medieval justifications of literary pleasure—one finding hygienic or therapeutic value in entertainment, and another stressing the psychological and ethical rewards of taking time out from work in order to refresh oneself—Glending Olson reveals that, contrary to much recent opinion, many medieval writers and thinkers accepted delight and enjoyment as valid goals of literature without always demanding moral profit as well. Drawing on a vast amount of primary material, including contemporary medical manuscripts and printed texts, Olson discusses theatrics, humanist literary criticism, prologues to romances and fabliaux, and Chaucer's Canterbury Tales. He offers an extended examination of the framing story of Boccaccio's Decameron. Although intended principally as a contribution to the history of medieval literary theory and criticism, Literature as Recreation in the Later Middle Ages makes use of medical, psychological, and sociological insights that lead to a fuller understanding of late medieval secular culture.",Literary Criticism,244,N/A,0,en
