Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Biographia Dramatica: Names of dramas: M-Z. Latin plays by English authors. Oratorios. Appendix to v. 2 and 3. Additions and correction to v. 2 and 3,David Erskine Baker,N/A,1812,N/A,English drama,494,N/A,0,en
The Church of England Magazine,,N/A,1857,"Report and speeches at the [third] annual meeting of the Church Pastoral-aid Society, May 8, 1838.",,500,N/A,0,en
The Encyclopedia Americana,,N/A,1927,N/A,Encyclopedias and dictionaries,790,N/A,0,en
"Sharpe's London magazine, a journal of entertainment and instruction. [entitled] Sharpe's London journal. [entitled] Sharpe's London magazine, conducted by mrs. S.C. Hall",Anna Maria Hall,N/A,N/A,N/A,,738,N/A,0,en
After Raymond Williams,Hywel Dix,University of Wales Press,2013-09-15,"After Raymond Williams: Cultural Materialism and the Break-Up of Britain has two broad aims. The first is to re-examine the concept of cultural materialism, the term used by Raymond Williams to describe his theory of how writing and other cultural forms relate to general social and historical processes. Using this theory, the second objective is to explore the material ways in which contemporary British writing participates in one particular political process - that of the break-up of Britain. The general trajectory of the book is a matter of superseding Williams: the early chapters are devoted to extrapolating Williams's materialist theory of cultural forms, while later chapters are concerned with applying this theoretical material to a series of readings of books and films produced in the years since his death in 1988. This volume provides a detailed account of some of the writing produced in Scotland and Wales in the years surrounding political devolution, and also considers the ways in which different subcultural communities use fiction to renegotiate their relationships with the British whole.",Literary Criticism,258,N/A,0,en
An Outline History of Japan,Herbert Henry Gowen,N/A,1927,N/A,Japan,490,N/A,0,en
Catalog of Captioned Films for the Deaf,,N/A,1984,N/A,Films for the hearing impaired,72,N/A,0,en
"University of California, Berkeley Summer Session","University of California, Berkeley",N/A,1914,N/A,College catalogs,996,N/A,0,en
Guide to the study and use of reference books,Alice Bertha Kroeger,N/A,1917,N/A,,264,N/A,0,en
"The Dictionary of National Biography, Founded in 1882 by George Smith","Sir Leslie Stephen, Sir Sidney Lee",N/A,1922,N/A,Great Britain,1526,N/A,0,en
The Routledge International Handbook of Creative Learning,"Julian Sefton-Green, Pat Thomson, Ken Jones, Liora Bresler",Routledge,2011-07-15,"The concept of creative learning extends far beyond Arts-based learning or the development of individual creativity. It covers a range of processes and initiatives throughout the world that share common values, systems and practices aimed at making learning more creative. This applies at individual, classroom, or whole school level, always with the aim of fully realising young people’s potential. Until now there has been no single text bringing together the significant literature that explores the dimensions of creative learning, despite the work of artists in schools and the development of a cadre of creative teaching and learning specialists. Containing a mixture of newly commissioned chapters, reprints and updated versions of previous publications, this book brings together major theorists and current research. Comprising of key readings in creative education, it will stand as a uniquely authoritative text that will appeal to those involved in initial and continuing teacher education, as well as research academics and policy specialists. Sections include: a general introduction to the field of creative learning arts learning traditions, with sub sections on discrete art forms such as drama and visual art accounts of practice from artist-teacher partnerships whole school change and reforms curriculum change assessment evaluative case studies of impact and effect global studies of policy change around creative learning.",Education,504,N/A,0,en
Shifting Scenes of the Modern European Theatre,Hallie Flanagan,N/A,1928,N/A,Theater,322,N/A,0,en
The Works of Elizabeth Barrett Browning Vol 1,"Sandra Donaldson, Rita Patteson, Marjorie Stone, Beverly Taylor, Simon Avery, Cynthia Burgess, Clara Drummond, Barbara Neri",Taylor & Francis,2024-12-20,"A canonical Victorian writer and thinker, Barrett Browning personified the engaged intellectual. This edition provides a foundation for a complete analysis and interpretation of her works – and of Victorian Britain. The edition presents accurate and accessible texts of all her published literary works. Volume 1 General Introduction Poems, 4th edn (1856).",Literary Criticism,478,N/A,0,en
Merriam-Webster's Encyclopedia of Literature,"Merriam-Webster, Inc",Merriam-Webster,1995,"Describes authors, works, and literary terms from all eras and all parts of the world.",Literary Criticism,1260,4.5,2,en
American Magazine,,N/A,1919,N/A,American literature,1526,N/A,0,en
"The Saturday Review of Politics, Literature, Science, Art, and Finance",,N/A,1913,N/A,Literary and political reviews,848,N/A,0,en
Bulletin of the Public Library of the City of Boston ...,Boston Public Library,N/A,1919,N/A,,910,N/A,0,en
Images of Englishmen and Foreigners in the Drama of Shakespeare and His Contemporaries,A. J. Hoenselaars,Fairleigh Dickinson Univ Press,1992,The connection between Renaissance ideas about the character of individual nations and the presentation of stage characters of various nationalities in the drama of Shakespeare and his contemporaries is examined in this volume.,Drama,366,N/A,0,en
Life of Victor Hugo,Sir Frank Thomas Marzials,N/A,1888,N/A,Literary Criticism,264,N/A,0,en
Download Drama,Celeste O. Norfleet,Harlequin,2012-05-01,"Some people stand back when problems crop up. Kenisha Lewis steps up. And there's a lot that needs fixing, from her family's money worries to the run-down dance studio where she works part-time. When the promo she makes for a dance studio fundraiser goes viral, Kenisha can't believe the response. Who'd have guessed she'd become the latest YouTube sensation—or be asked to star in a video with rapper Taj? And now, Taj wants Kenisha to become her protégée, promising money and fame. Problems solved, right? Not quite. Her exciting new career is taking time away from school, family, friends and her boyfriend, Terrence.… Kenisha is sure she's this close to having what she's always wanted. But how much is she willing to give up to get it?",Juvenile Fiction,249,5,3,en
Classics of Medicine and Surgery,Charles Nicoll Bancker Camac,N/A,1909,"""This one volume contains 12 of the greatest papers in medical history, papers extremely difficult to locate elsewhere."" - Back cover.",Medicine,472,N/A,0,en
The Drama of the Portrait: Theater and Visual Culture in Early Modern Spain,,Penn State Press,N/A,Examines theater and portraiture as interrelated social practices in seventeenth-century Spain. Features visual images and cross-disciplinary readings of selected plays that employ the motif of the painted portrait to key dramatic and symbolic effect.,Art,202,N/A,0,en
