Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Daily Life of Women [3 volumes],"Colleen Boyett, H. Micheal Tarver, Mildred Diane Gleason",Bloomsbury Publishing USA,2020-12-07,"Indispensable for the student or researcher studying women's history, this book draws upon a wide array of cultural settings and time periods in which women displayed agency by carrying out their daily economic, familial, artistic, and religious obligations. Since record keeping began, history has been written by a relatively few elite men. Insights into women's history are left to be gleaned by scholars who undertake careful readings of ancient literature, examine archaeological artifacts, and study popular culture, such as folktales, musical traditions, and art. For some historical periods and geographic regions, this is the only way to develop some sense of what daily life might have been like for women in a particular time and place. This reference explores the daily life of women across civilizations. The work is organized in sections on different civilizations from around the world, arranged chronologically. Within each society, the encyclopedia highlights the roles of women within five broad thematic categories: the arts, economics and work, family and community life, recreation and social customs, and religious life. Included are numerous sidebars containing additional information, document excerpts, images, and suggestions for further reading.",History,1309,N/A,0,en
Little Cloud,Eric Carle,Penguin,2020-07-28,"The clouds drift across the bright blue sky--all except one. Little Cloud trails behind. He is busy changing shapes to become a fluffy sheep, a zooming airplane, and even a clown with a funny hat. Eric Carle's trademark collages will make every reader want to run outside and discover their very own little cloud.",Juvenile Fiction,32,N/A,0,en
Hearings,United States. Congress. Senate. Committee on Interior and Insular Affairs,N/A,1961,N/A,,1484,N/A,0,en
The Woodchipper Murder,"Arthur Herzog III, Arthur Herzog",Arthur Herzog III,2001-05-06,"Even though the Newtown, Connecticut, police listed Helle Crafts' disappearance as a routine missing person case, Keith Mayo, a private investigator, knew the Danish-born mother of three hadn't skipped town nine days before Thanksgiving.. Rita Buonanno remembers the words exactly: ""If anything happens to me don't think it was an accident."" Helle Crafts was last seen on November 18, 1986. In the style of a brilliant detective novel, Arthur Herzog skillfully re-creates the hour-by-hour circumstantial details that inform this grisly true-crime narrative. We observe dispassionate Richard Crafts as he buys a truck with a pintle hook for towing heavy equipment, promised for delivery before November 18. A day later he reserves a Badger Brush Bandit woodchipper.",Law,145,5,1,en
Hearings,United States. Congress Senate,N/A,1961,N/A,,2530,N/A,0,en
Crisis and Order in English Towns 1500-1700,"Peter Clark, Paul Slack",Routledge,2013-02-01,"This collection of essays in English urban history covers a period which has been called 'the Dark Ages in English Economic History', on which it directs a revealing light. The essays range from a discussion of the role of ceremony in the civic life of Coventry at teh end of the Middle Ages to the influence of war on London Merchant class at the end of the seventeenth century. This book was first published in 1972.",Science,381,N/A,0,en
A History of American Literature,Richard Gray,John Wiley & Sons,2011-09-23,"Updated throughout and with much new material, A History of American Literature, Second Edition, is the most up-to-date and comprehensive survey available of the myriad forms of American Literature from pre-Columbian times to the present. The most comprehensive and up-to-date history of American literature available today Covers fiction, poetry, drama, and non-fiction, as well as other forms of literature including folktale, spirituals, the detective story, the thriller, and science fiction Explores the plural character of American literature, including the contributions made by African American, Native American, Hispanic and Asian American writers Considers how our understanding of American literature has changed over the past?thirty years Situates American literature in the contexts of American history, politics and society Offers an invaluable introduction to American literature for students at all levels, academic and general readers",Literary Criticism,933,N/A,0,en
Plato's Ethics,Terence Irwin,"Oxford University Press, USA",1995,Studies Plato's Republic and other dialogues.,Philosophy,457,N/A,0,en
Special Services,United States. Bureau of Naval Personnel,N/A,1955,N/A,Recreation,184,N/A,0,en
The Cultural Post,,N/A,1982,N/A,Arts,124,N/A,0,en
Catalogue of the Principal Officers of Vermont,Leonard Deming,N/A,1851,N/A,Vermont,228,N/A,0,en
Insiders' Guide® to Santa Fe,Nicky Leach,Rowman & Littlefield,2009-11-24,"Insiders' Guide to Santa Fe is the essential source for in-depth travel and relocation information to this beautiful New Mexico city. Written by a local (and true insider), it offers a personal and practical perspective of Sante Fe and its surrounding environs.",Travel,319,N/A,0,en
Crafting Interpreters,Robert Nystrom,Genever Benning,2021-07-27,"Despite using them every day, most software engineers know little about how programming languages are designed and implemented. For many, their only experience with that corner of computer science was a terrifying ""compilers"" class that they suffered through in undergrad and tried to blot from their memory as soon as they had scribbled their last NFA to DFA conversion on the final exam. That fearsome reputation belies a field that is rich with useful techniques and not so difficult as some of its practitioners might have you believe. A better understanding of how programming languages are built will make you a stronger software engineer and teach you concepts and data structures you'll use the rest of your coding days. You might even have fun. This book teaches you everything you need to know to implement a full-featured, efficient scripting language. You'll learn both high-level concepts around parsing and semantics and gritty details like bytecode representation and garbage collection. Your brain will light up with new ideas, and your hands will get dirty and calloused. Starting from main(), you will build a language that features rich syntax, dynamic typing, garbage collection, lexical scope, first-class functions, closures, classes, and inheritance. All packed into a few thousand lines of clean, fast code that you thoroughly understand because you wrote each one yourself.",Computers,1068,N/A,0,en
