Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Topics in Optimal Transportation,Cédric Villani,American Mathematical Soc.,2021-08-25,"This is the first comprehensive introduction to the theory of mass transportation with its many—and sometimes unexpected—applications. In a novel approach to the subject, the book both surveys the topic and includes a chapter of problems, making it a particularly useful graduate textbook. In 1781, Gaspard Monge defined the problem of “optimal transportation” (or the transferring of mass with the least possible amount of work), with applications to engineering in mind. In 1942, Leonid Kantorovich applied the newborn machinery of linear programming to Monge's problem, with applications to economics in mind. In 1987, Yann Brenier used optimal transportation to prove a new projection theorem on the set of measure preserving maps, with applications to fluid mechanics in mind. Each of these contributions marked the beginning of a whole mathematical theory, with many unexpected ramifications. Nowadays, the Monge-Kantorovich problem is used and studied by researchers from extremely diverse horizons, including probability theory, functional analysis, isoperimetry, partial differential equations, and even meteorology. Originating from a graduate course, the present volume is intended for graduate students and researchers, covering both theory and applications. Readers are only assumed to be familiar with the basics of measure theory and functional analysis.",Education,402,N/A,0,en
The British Imperial Calendar and Civil Service List,,N/A,1959,N/A,Civil service,604,N/A,0,en
Curb Rights,"Daniel B. Klein, Adrian Moore, Binyam Reja",Brookings Inst Press,1997,"The authors of this book say it's time to rethink the fundamental structure of transit policy. The book focuses on street-based transit - buses, shuttles, and jitneys. The authors propose that urban transit be brought into the fold of market activity by establishing property rights not only in vehicles, but also in curb zones and transit stops. Market competition and entrepreneurship would depend on a foundation of what they call ""curb rights"". By creating exclusive and transferable curb rights (to bus stops and other pickup points) leased by auction, the authors contend that American cities can have the best of both kinds of markets - scheduled (and unsubsidized) bus service and unscheduled but faster and more flexible jitneys. They maintain that a carefully planned transit system based on property rights would rid the transit market of inefficient government production and overregulation. It would also avoid the problems of a lawless market - cutthroat competition, schedule jockeying, and even curbside conflict among rival operators. Entrepreneurs would be free, able, and driven to introduce ever better service, revise schedules and route structures, establish connections among transit providers, facilitate passenger interchange, introduce new vehicles, and use new pricing strategies. And travelers would find public transit more attractive than they do now.",Business & Economics,148,N/A,0,en
Freedom's Main Line,Derek Charles Catsam,University Press of Kentucky,2009-01-23,"“A compelling, spellbinding examination of a pivotal event in civil rights history . . . a highly readable and dramatic account of a major turning point.” —Journal of African-American History Black Americans in the Jim Crow South could not escape the grim reality of racial segregation, whether enforced by law or by custom. In Freedom’s Main Line: The Journey of Reconciliation and the Freedom Rides, author Derek Charles Catsam shows that courtrooms, classrooms, and cemeteries were not the only front lines in African Americans’ prolonged struggle for basic civil rights. Buses, trains, and other modes of public transportation provided the perfect means for civil rights activists to protest the second-class citizenship of African Americans, bringing the reality of the violence of segregation into the consciousness of America and the world. Freedom’s Main Line argues that the Freedom Rides, a turning point in the Civil Rights Movement, were a logical, natural evolution of such earlier efforts as the Journey of Reconciliation, relying on the principles of nonviolence so common in the larger movement. The impact of the Freedom Rides, however, was unprecedented, fixing the issue of civil rights in the national consciousness. Later activists were often dubbed Freedom Riders even if they never set foot on a bus. With challenges to segregated transportation as his point of departure, Catsam chronicles black Americans’ long journey toward increased civil rights. Freedom’s Main Line tells the story of bold incursions into the heart of institutional discrimination, journeys undertaken by heroic individuals who forced racial injustice into the national and international spotlight and helped pave the way for the landmark Civil Rights Act of 1964.",History,373,5,1,en
"Title 35, Environmental Protection",Illinois. Environmental Protection Agency,N/A,2007,N/A,Administrative law,398,N/A,0,en
"Port Economics, Management and Policy","Theo Notteboom, Athanasios Pallis, Jean-Paul Rodrigue",Routledge,2022-01-31,"Port Economics, Management and Policy provides a comprehensive analysis of the contemporary port industry, showing how ports are organized to serve the global economy and support regional and local development. Structured in eight sections plus an introduction and epilog, this textbook examines a wide range of seaport topics, covering maritime shipping and international trade, port terminals, port governance, port competition, port policy and much more. Key features of the book include: Multidisciplinary perspective, drawing on economics, geography, management science and engineering Multisector analysis including containers, bulk, break-bulk and the cruise industry Focus on the latest industry trends, such as supply chain management, automation, digitalization and sustainability Benefitting from the authors’ extensive involvement in shaping the port sector across five continents, this text provides students and scholars with a valuable resource on ports and maritime transport systems. Practitioners and policymakers can also use this as an essential guide towards better port management and governance.",Transportation,814,N/A,0,en
Canadian Government Railways Employees Magazine,,N/A,1955,N/A,Railroads,1492,N/A,0,en
The Canadian Patent Office Record and Register of Copyrights and Trade Marks,,N/A,1876,N/A,Copyright,638,N/A,0,en
Public Transportation Security,John N. Balog,Transportation Research Board,2002,N/A,Local transit,50,N/A,0,en
The Civil Service Year Book,,N/A,1959,N/A,Civil service,1196,N/A,0,en
Public and Special Acts Passed by the General Assembly,Connecticut,N/A,1976,N/A,Law,1008,N/A,0,en
Street Smart,Samuel I Schwartz,PublicAffairs,2015-08-18,"On a Saturday morning in December 1973, a section of New York's West Side Highway collapsed under the weight of a truck full of asphalt. The road was closed, seemingly for good, and the 80,000 cars that traveled it each day had to find a new way to their destinations. It ought to have produced traffic chaos, but it didn't. The cars simply vanished. It was a moment of revelation: the highway had induced the demand for car travel. It was a classic case of ""build it and they will come,"" but for the first time the opposite had been shown to be true: knock it down and they will go away. Samuel I. Schwartz was inspired by the lesson. He started to reimagine cities, most of all his beloved New York, freed from their obligation to cars. Eventually, he found, he was not alone. Since the turn of the twenty-first century, a surreptitious revolution has taken place: every year Americans are driving fewer miles. And the generation named for this new century -- the Millennials -- are driving least of all. Not because they can't afford to; they don't want to. They have better ideas for how to use their streets. An urban transformation is underway, and smart streets are at the heart of it. They will boost property prices and personal fitness, roll back years of congestion and smog, and offer a transformative experience of American urban life. From San Francisco to Salt Lake, Charleston to Houston, the American city is becoming a better and better place to be. Schwartz's Street Smart is a dazzling and affectionate history of the struggle for control of American cities, and an inspiring off-road map to a more vibrant, active, and vigorous urban future.",Political Science,313,N/A,0,en
