Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Whose Bible Is It?,Jaroslav Pelikan,Penguin,2006-01-31,"Jaroslav Pelikan, widely regarded as one of the most distinguished historians of our day, now provides a clear and engaging account of the Bible’s journey from oral narrative to Hebrew and Greek text to today’s countless editions. Pelikan explores the evolution of the Jewish, Protestant, and Catholic versions and the development of the printing press and its effect on the Reformation, the translation into modern languages, and varying schools of critical scholarship. Whose Bible Is It? is a triumph of scholarship that is also a pleasure to read.",Religion,292,5,1,en
The Grow with Me Bible,Tree of Life Bible Society,N/A,2020-11-15,An abridged storybook Bible with 54 stories and coloring pages to match!,,0,N/A,0,en
His Blueprint in the Bible,Brian Paige Bush,"Dorrance Publishing Co., Inc.",2004-03,N/A,Religion,160,N/A,0,en
Selections from the Book of Psalms,,Grove Publishing,1999,N/A,Fiction,134,5,1,en
The Catholic Youth Bible,"Saint Mary's Press, Saint Mary's Press Staff",N/A,2012,Presents a revised New American Bible containing over seven hundred articles and five special indexes.,Bible,0,N/A,0,en
"ESV Omega Thinline Reference Bible (Goatskin, Blue)",,N/A,2020-10-23,"The ESV Omega Thinline Reference Bible is an elegant, high-quality edition, made with the finest materials and guaranteed to last a lifetime.",,0,N/A,0,en
Martin Luther's 95 Theses,Martin Luther,N/A,2015-01-24,"An unabridged, unaltered edition of the Disputation on the Power & Efficacy of Indulgences Commonly Known as The 95 Theses",Religion,20,N/A,0,en
Life Application Study Bible,Tyndale House Publishers,N/A,2009-02-15,"""The Life Application Study Bible"" includes nearly 10,000 notes and features designed to help the reader apply God's truth to everyday life. FEATURES: Nearly 10,000 Life Application notes and features help explain God's Word and challenge readers to apply the truth of Scripture to their lives Personality profiles highlight over 100 important Bible figures Book introductions with statistics, overviews, and timelines help readers understand the message of each book Over 200 thumbnail maps highlight important Bible places and events Christian Worker's Resource: a special supplement to enhance the reader's ministry effectiveness 260 charts help explain difficult concepts and relationships Harmony of the Gospels built into the text of Matthew, Mark, Luke, and John Topical index to all notes, charts, maps, and profiles Dictionary/concordance Cross-references Daily reading plan.",Bible,0,N/A,0,en
"NIV, Journal the Word Bible for Teen Girls, Red Letter Edition",Zondervan,NIV Journal the Word Bible,2017-10-03,"With hundreds of journaling prompts and plenty of space for notes, art, and doodles, the NIV Journal the Word(TM) Bible for Teen Girls provides a place to capture her thoughts while reading Scripture.",Young Adult Nonfiction,0,N/A,0,en
BIBLE STUDY GUIDE,SCRIBE OF CHRIST,Editora Bibliomundi,2023-01-07,"This book was written in 1990, which served as a study book for new converts in an evangelical church. Then, between 1994 and 1998, I wrote about 30 books in which I taught theology. I don't claim to be the owner of the truth, I just try to find the answer to the most common questions of the human mind. From 2015 to 2023 I dedicated my life to writing intensely, publishing over 200 books in Portuguese here in Brazil. It's been more than 30 years of writing mainly on topics related to the Bible, but I confess that this book was my first and still remains my masterpiece. It contains the dogmas of Christianity and a manual of sanctified life for Christians around the world. This book contains more than 1800 biblical references, for the volume of the book, it was a feat, it is the best systematic theology book in which I could synthesize all the points of the Christian faith. Arguably the best summary of Christianity.",Religion,135,N/A,0,en
"Practically Identical Bibles: The Geneva Bible, the KJV, and the NKJV?",Rick Norris,Lulu.com,2017-09-03,"This thought-provoking book discusses a scripturally-based view of English Bible translations such as the Geneva Bible, the KJV, and the NKJV. It considers and responds to several KJV-only allegations against the NKJV with many facts from the Geneva Bible, the KJV, and the NKJV. It demonstrates that a consistent application of KJV-only allegations would harm the KJV itself. Problems with inconsistent, human KJV-only reasoning are properly exposed.",Religion,248,N/A,0,en
Holy Bible,,Collins,2003-08,"One of Booktrack's best-selling Bibles, now with a new hard slipcase and attractive binding, this pocket-sized white Bible is an ideal gift for anyone being Christened.",,0,N/A,0,en
"Abridged Catalogue of Books in New College Library, Edinburgh",New College (University of Edinburgh). Library,N/A,1893,N/A,Library catalogs,236,N/A,0,en
The King's Printers' Aids to the Student of the Holy Bible,Charles James Ball,N/A,1898,N/A,,614,N/A,0,en
Bible Society Record,American Bible Society,N/A,1863,N/A,Bible,394,N/A,0,en
Bible Society record,,N/A,1866,N/A,Bible,412,N/A,0,en
The Books of the Bible Study Journal,Zondervan,Books of the Bible,2017-12-26,"The Books of the Bible Study Journal features discussion questions, plus space to record reflections, prayers, and goals while going through the Community Bible Experience campaign.",Religion,0,N/A,0,en
Bible Student and Religious Outlook,,N/A,1923,N/A,,68,N/A,0,en
"CSB Explorer Bible for Kids, Blast Off Leathertouch",CSB BIBLES BY HOLMAN.,Holman Bible Publishers,2022-11,"The CSB Explorer Bible for Kids is made to help kids place God's Word in the middle of God's world. Within its pages, kids will explore and interact with the people, places, and things of the Bible and God's creation. This Bible features an engaging full-color design with images, illustrations, timelines, and study helps placed throughout to equip kids to better read, understand, and apply God's Word for a lifetime. FEATURES Book introductions to help kids understand the key truths and takeaways for every book, including the ""Who, What, When, Where, and Why"" ""Christ in Context"" for each book to show how the whole Bible points to Jesus and the good news of the gospel ""Discovering the Truth"" callouts to help kids understand the essential truths of the Bible and apply them to their life ""Excavating the Past"" illustrations and real-world images to help connect the dots between important archaeological discoveries and the Bible ""Exploring Creation"" facts and images connecting modern-day objects and things in the world today to God and the Bible ""Charting History"" illustrated timelines to survey key time periods and events in biblical history ""Character Field Guide"" profiles with fun facts and insights about important people in the Bible ""Archiving Discoveries"" highlighting key memory verses throughout the Bible to aid in Scripture memorization ""Explorer Glossary"" and topical concordance to help with some of the big words found in the Bible QR codes placed throughout the Bible with online videos and activities for home or church 8.5-point type size that is easy-to-read with words of Jesus in red Ribbon marker for easy referencing between pages Specially designed presentation page for gift-giving or awards Full-color maps section to help find places mentioned in the Bible Part of what makes the CSB Explorer Bible for Kids so special is the highly readable, highly reliable text of the Christian Standard Bible® (CSB). The CSB's optimal blend of accuracy and readability makes it a trustworthy, easy-to-understand resource for kids to study and memorize today--and to live and share for a lifetime.",Bibles,0,N/A,0,en
